dataset_id,fold,session,nll_summed,model
3,2,1,132.02808745283315,Q (common fit)
3,2,3,86.04266467946387,Q (common fit)
3,2,7,120.34254713081884,Q (common fit)
3,2,8,123.55192824854245,Q (common fit)
3,2,13,109.45457958560431,Q (common fit)
3,2,14,108.02235180359418,Q (common fit)
3,2,17,132.12863458524194,Q (common fit)
3,2,20,131.27594297955397,Q (common fit)
3,2,21,124.0228370414299,Q (common fit)
3,2,34,125.30736820037419,Q (common fit)
3,2,37,135.48982556461024,Q (common fit)
3,2,43,74.17666230755005,Q (common fit)
3,2,48,127.53257502564512,Q (common fit)
3,2,49,103.08386696426429,Q (common fit)
3,2,50,100.85818919097389,Q (common fit)
3,2,52,83.75416419389539,Q (common fit)
3,2,53,136.53398337208233,Q (common fit)
3,2,54,110.77644424637494,Q (common fit)
3,2,57,141.0205955619528,Q (common fit)
3,2,58,133.06128404209835,Q (common fit)
3,2,59,107.30011888451548,Q (common fit)
3,2,63,122.72983751609765,Q (common fit)
3,2,71,131.84785316637328,Q (common fit)
3,2,72,133.97654001714938,Q (common fit)
3,2,74,86.23980968913055,Q (common fit)
3,2,80,101.18009756034432,Q (common fit)
3,2,83,99.59242844964018,Q (common fit)
3,2,87,130.33202772296625,Q (common fit)
3,2,88,132.0138029784916,Q (common fit)
3,2,89,126.12458718819693,Q (common fit)
3,2,91,125.30359037944946,Q (common fit)
3,2,92,101.94211901764515,Q (common fit)
3,2,99,94.86913547310829,Q (common fit)
3,2,102,83.2352290329842,Q (common fit)
3,2,103,136.97611417271415,Q (common fit)
3,2,105,88.6965406421507,Q (common fit)
3,2,106,78.2878583999585,Q (common fit)
3,2,107,94.60268481215176,Q (common fit)
3,2,110,140.39632994898193,Q (common fit)
3,2,116,126.6128916541978,Q (common fit)
3,2,121,127.67857498203051,Q (common fit)
3,2,129,99.66799212212298,Q (common fit)
3,2,130,114.18344520202345,Q (common fit)
3,2,131,69.86390291272716,Q (common fit)
3,2,133,133.3054948917289,Q (common fit)
3,2,134,104.76012038949858,Q (common fit)
3,2,138,117.47284618980238,Q (common fit)
3,2,149,84.7790608396469,Q (common fit)
3,2,151,131.7573853964661,Q (common fit)
3,2,157,69.92438343251402,Q (common fit)
3,2,160,102.54034234120493,Q (common fit)
3,2,167,121.41908484198335,Q (common fit)
3,2,171,122.51409461256804,Q (common fit)
3,2,175,104.34063180458335,Q (common fit)
3,2,176,61.590127544074015,Q (common fit)
3,2,178,93.2734396752762,Q (common fit)
3,2,179,128.3316191980777,Q (common fit)
3,2,180,88.84326389937881,Q (common fit)
3,2,181,138.7548356158685,Q (common fit)
3,2,183,114.11938518850002,Q (common fit)
3,2,185,113.81205111712679,Q (common fit)
3,2,188,94.32573707230868,Q (common fit)
3,2,192,143.07153667267255,Q (common fit)
3,2,193,107.5754382979841,Q (common fit)
3,2,196,124.53187815446248,Q (common fit)
3,2,199,93.66962984309683,Q (common fit)
3,2,1,131.5640817187313,Q (MAP)
3,2,3,85.9773016293873,Q (MAP)
3,2,7,115.17573497028845,Q (MAP)
3,2,8,119.39708953976428,Q (MAP)
3,2,13,105.74839260073573,Q (MAP)
3,2,14,106.368897653382,Q (MAP)
3,2,17,132.99118023224938,Q (MAP)
3,2,20,130.3685461187677,Q (MAP)
3,2,21,121.58335751232747,Q (MAP)
3,2,34,121.7662989424249,Q (MAP)
3,2,37,135.7140540587594,Q (MAP)
3,2,43,63.551757856784675,Q (MAP)
3,2,48,127.47726440765382,Q (MAP)
3,2,49,102.31508606298226,Q (MAP)
3,2,50,86.73652062346308,Q (MAP)
3,2,52,74.07514759252261,Q (MAP)
3,2,53,135.00125505176982,Q (MAP)
3,2,54,110.20835709563772,Q (MAP)
3,2,57,139.48093845993557,Q (MAP)
3,2,58,131.66153344905487,Q (MAP)
3,2,59,103.58760932758531,Q (MAP)
3,2,63,122.55193280260664,Q (MAP)
3,2,71,131.65152927431342,Q (MAP)
3,2,72,77.13631971821788,Q (MAP)
3,2,74,82.00476406020759,Q (MAP)
3,2,80,96.0461223027535,Q (MAP)
3,2,83,89.04484948530883,Q (MAP)
3,2,87,127.99439924402247,Q (MAP)
3,2,88,129.9455313819337,Q (MAP)
3,2,89,126.11859211821914,Q (MAP)
3,2,91,124.18980851117902,Q (MAP)
3,2,92,96.9586488130582,Q (MAP)
3,2,99,91.08646620379095,Q (MAP)
3,2,102,81.09587772661871,Q (MAP)
3,2,103,136.76866308517918,Q (MAP)
3,2,105,82.99017978696786,Q (MAP)
3,2,106,75.47590572820637,Q (MAP)
3,2,107,89.76310226725515,Q (MAP)
3,2,110,137.73245603185822,Q (MAP)
3,2,116,121.29293833064615,Q (MAP)
3,2,121,118.56127459089218,Q (MAP)
3,2,129,98.28609971242287,Q (MAP)
3,2,130,111.4377867420337,Q (MAP)
3,2,131,64.69442281675532,Q (MAP)
3,2,133,132.79509670212752,Q (MAP)
3,2,134,94.76046426418768,Q (MAP)
3,2,138,111.8435742082857,Q (MAP)
