dataset_id,fold,session,nll_summed,model
10,2,1,95.65075253442801,Q (common fit)
10,2,3,100.32989594023452,Q (common fit)
10,2,7,126.67204757360084,Q (common fit)
10,2,8,129.2658183199999,Q (common fit)
10,2,13,129.09530430613967,Q (common fit)
10,2,14,102.05223677827146,Q (common fit)
10,2,17,135.52276943009295,Q (common fit)
10,2,20,141.30512473615295,Q (common fit)
10,2,21,97.02802880038595,Q (common fit)
10,2,34,123.56543727303485,Q (common fit)
10,2,37,142.19234096041708,Q (common fit)
10,2,43,104.4576478943302,Q (common fit)
10,2,48,69.53456890902774,Q (common fit)
10,2,49,112.34713515045318,Q (common fit)
10,2,50,101.28542672256681,Q (common fit)
10,2,52,109.44808628113243,Q (common fit)
10,2,53,80.47576006001904,Q (common fit)
10,2,54,126.0793208143876,Q (common fit)
10,2,57,120.29602712978021,Q (common fit)
10,2,58,143.60326873769878,Q (common fit)
10,2,59,141.09288536578316,Q (common fit)
10,2,63,124.48484421350459,Q (common fit)
10,2,71,112.19135486661438,Q (common fit)
10,2,72,135.17156562529422,Q (common fit)
10,2,74,134.84422815392213,Q (common fit)
10,2,80,107.3605983812063,Q (common fit)
10,2,83,117.94894560394117,Q (common fit)
10,2,87,82.97357198820491,Q (common fit)
10,2,88,105.25187068653364,Q (common fit)
10,2,89,88.9406667111709,Q (common fit)
10,2,91,99.27355182801614,Q (common fit)
10,2,92,96.22597485094107,Q (common fit)
10,2,99,120.02333885875794,Q (common fit)
10,2,102,129.27658717316027,Q (common fit)
10,2,103,93.32383475763558,Q (common fit)
10,2,105,99.0753500756906,Q (common fit)
10,2,106,91.87205600354093,Q (common fit)
10,2,107,87.94105106568595,Q (common fit)
10,2,110,80.219967211305,Q (common fit)
10,2,116,86.94764147129702,Q (common fit)
10,2,121,100.62074151078212,Q (common fit)
10,2,129,87.57379135371052,Q (common fit)
10,2,130,103.95980013502663,Q (common fit)
10,2,131,141.969791931117,Q (common fit)
10,2,133,99.94734954093587,Q (common fit)
10,2,134,94.26212407235523,Q (common fit)
10,2,138,84.14509918722311,Q (common fit)
10,2,149,114.0674122365765,Q (common fit)
10,2,151,98.7327867098942,Q (common fit)
10,2,157,94.02739062343642,Q (common fit)
10,2,160,132.623764095145,Q (common fit)
10,2,167,98.71673567022424,Q (common fit)
10,2,171,140.8765824098133,Q (common fit)
10,2,175,129.2677615125965,Q (common fit)
10,2,176,107.80800826121154,Q (common fit)
10,2,178,121.71643898255145,Q (common fit)
10,2,179,139.61945034850885,Q (common fit)
10,2,180,75.1227771454974,Q (common fit)
10,2,181,118.26990806837303,Q (common fit)
10,2,183,135.8012058600688,Q (common fit)
10,2,185,86.89540351866572,Q (common fit)
10,2,188,77.08728747647307,Q (common fit)
10,2,192,94.64576625122014,Q (common fit)
10,2,193,100.24218320942838,Q (common fit)
10,2,196,89.46657393121555,Q (common fit)
10,2,199,89.74067813712139,Q (common fit)
10,2,1,85.93733844556803,Q (MAP)
10,2,3,99.22777181544389,Q (MAP)
10,2,7,123.96779937438556,Q (MAP)
10,2,8,127.96241425123208,Q (MAP)
10,2,13,129.2626365334156,Q (MAP)
10,2,14,97.78417165659387,Q (MAP)
10,2,17,133.7530734952149,Q (MAP)
10,2,20,120.9650713725889,Q (MAP)
10,2,21,85.82555555435468,Q (MAP)
10,2,34,118.05870955012323,Q (MAP)
10,2,37,112.77842260854746,Q (MAP)
10,2,43,100.03277418745785,Q (MAP)
10,2,48,67.28907384789358,Q (MAP)
10,2,49,104.37125666520954,Q (MAP)
10,2,50,96.16889230400143,Q (MAP)
10,2,52,96.29913941380072,Q (MAP)
10,2,53,74.79845250840746,Q (MAP)
10,2,54,125.95270664065528,Q (MAP)
10,2,57,111.66665425294363,Q (MAP)
10,2,58,141.4129677041811,Q (MAP)
10,2,59,135.26944190122958,Q (MAP)
10,2,63,124.4574701691317,Q (MAP)
10,2,71,99.98075555324093,Q (MAP)
10,2,72,134.31211453149214,Q (MAP)
10,2,74,135.89906589917663,Q (MAP)
10,2,80,96.69100111303032,Q (MAP)
10,2,83,104.20312722330264,Q (MAP)
10,2,87,80.82963781486689,Q (MAP)
10,2,88,99.26084551291612,Q (MAP)
10,2,89,87.33119075628251,Q (MAP)
10,2,91,99.2974730856091,Q (MAP)
10,2,92,91.63451452609725,Q (MAP)
10,2,99,105.77381066510594,Q (MAP)
10,2,102,127.68252912536128,Q (MAP)
10,2,103,85.03741843175365,Q (MAP)
10,2,105,84.96276108091354,Q (MAP)
10,2,106,89.8585606703223,Q (MAP)
10,2,107,85.89439650881883,Q (MAP)
10,2,110,78.50348126168913,Q (MAP)
10,2,116,83.11732310090449,Q (MAP)
10,2,121,100.08650473997915,Q (MAP)
10,2,129,72.95132609547869,Q (MAP)
10,2,130,99.56132435677206,Q (MAP)
10,2,131,126.65443578227054,Q (MAP)
10,2,133,99.16844719231975,Q (MAP)
10,2,134,93.3941108419019,Q (MAP)
10,2,138,83.6239847098775,Q (MAP)
10,2,149,114.16015516086144,Q (MAP)
10,2,151,97.31926341254184,Q (MAP)
10,2,157,90.75935472530765,Q (MAP)
10,2,160,126.32712883924847,Q (MAP)
10,2,167,92.61165058042631,Q (MAP)
10,2,171,132.4764578892904,Q (MAP)
10,2,175,128.75256576973422,Q (MAP)
10,2,176,105.68698913875063,Q (MAP)
10,2,178,119.9646057370526,Q (MAP)
10,2,179,139.81895426432936,Q (MAP)
10,2,180,69.3355563037053,Q (MAP)
10,2,181,112.94415116027797,Q (MAP)
10,2,183,135.96640781990942,Q (MAP)
10,2,185,86.83691591173994,Q (MAP)
10,2,188,72.58733818648926,Q (MAP)
10,2,192,89.6778581575407,Q (MAP)
10,2,193,93.76248801787573,Q (MAP)
10,2,196,81.6664747564159,Q (MAP)
10,2,199,85.76209304230959,Q (MAP)
10,2,1,91.04804200093832,FQ (common fit)
10,2,3,82.72017845181236,FQ (common fit)
10,2,7,122.16493495215501,FQ (common fit)
10,2,8,126.84480113671849,FQ (common fit)
10,2,13,129.8982037273439,FQ (common fit)
10,2,14,95.33321481017468,FQ (common fit)
10,2,17,130.0862033087392,FQ (common fit)
10,2,20,85.39740561255124,FQ (common fit)
10,2,21,84.78098246043774,FQ (common fit)
10,2,34,119.15864440421862,FQ (common fit)
10,2,37,112.14340751846778,FQ (common fit)
10,2,43,96.92082621371641,FQ (common fit)
10,2,48,64.12205176117091,FQ (common fit)
10,2,49,100.11728953598988,FQ (common fit)
10,2,50,82.10473501108112,FQ (common fit)
10,2,52,92.11683861458121,FQ (common fit)
10,2,53,74.94751275040534,FQ (common fit)
10,2,54,116.2161650165392,FQ (common fit)
10,2,57,119.81014158029377,FQ (common fit)
10,2,58,143.26711253035523,FQ (common fit)
10,2,59,133.41894915025512,FQ (common fit)
10,2,63,123.22392029452814,FQ (common fit)
10,2,71,100.31568916301735,FQ (common fit)
10,2,72,137.90077414947427,FQ (common fit)
10,2,74,123.66751934768004,FQ (common fit)
10,2,80,68.21941262424579,FQ (common fit)
10,2,83,114.93848863001153,FQ (common fit)
10,2,87,74.76708912734861,FQ (common fit)
10,2,88,91.30980910593696,FQ (common fit)
10,2,89,82.09041160030218,FQ (common fit)
10,2,91,89.07627531615847,FQ (common fit)
10,2,92,84.25646507607163,FQ (common fit)
10,2,99,108.5848577713645,FQ (common fit)
10,2,102,125.91311545177142,FQ (common fit)
10,2,103,79.53067475026437,FQ (common fit)
10,2,105,89.63352290876281,FQ (common fit)
10,2,106,88.95843177958871,FQ (common fit)
10,2,107,78.37433191016326,FQ (common fit)
10,2,110,80.6140213985133,FQ (common fit)
10,2,116,79.32421743847658,FQ (common fit)
10,2,121,59.66757705132561,FQ (common fit)
10,2,129,58.67576950758629,FQ (common fit)
10,2,130,97.26776625476106,FQ (common fit)
10,2,131,100.97944435726114,FQ (common fit)
10,2,133,96.33245968640593,FQ (common fit)
10,2,134,82.50444500586842,FQ (common fit)
10,2,138,78.01964506115674,FQ (common fit)
10,2,149,115.0315707472356,FQ (common fit)
10,2,151,77.91386323511567,FQ (common fit)
10,2,157,87.4050529155594,FQ (common fit)
10,2,160,90.51568185925494,FQ (common fit)
10,2,167,95.18668668994458,FQ (common fit)
10,2,171,138.79649707431508,FQ (common fit)
10,2,175,130.6760309303988,FQ (common fit)
10,2,176,92.07234827670081,FQ (common fit)
10,2,178,109.21577941262768,FQ (common fit)
10,2,179,139.7470490437667,FQ (common fit)
10,2,180,65.73383309500399,FQ (common fit)
10,2,181,114.0598187533353,FQ (common fit)
10,2,183,134.74159129767747,FQ (common fit)
10,2,185,75.32722308949938,FQ (common fit)
10,2,188,68.20297008443508,FQ (common fit)
10,2,192,60.93114931877414,FQ (common fit)
10,2,193,91.29180184830497,FQ (common fit)
10,2,196,73.89188728603342,FQ (common fit)
10,2,199,81.74174711405561,FQ (common fit)
10,2,1,84.61326364993229,FQ (MAP)
10,2,3,81.97049466605853,FQ (MAP)
10,2,7,118.8219973351624,FQ (MAP)
10,2,8,126.48570418966894,FQ (MAP)
10,2,13,129.92772830215256,FQ (MAP)
10,2,14,93.54516522933298,FQ (MAP)
10,2,17,127.44214929981456,FQ (MAP)
10,2,20,85.77713137269501,FQ (MAP)
10,2,21,77.73161977995773,FQ (MAP)
10,2,34,114.14231482971269,FQ (MAP)
10,2,37,99.66649421531307,FQ (MAP)
10,2,43,90.42557059898208,FQ (MAP)
10,2,48,63.27373415793276,FQ (MAP)
10,2,49,91.02088474844322,FQ (MAP)
10,2,50,76.42296354216587,FQ (MAP)
10,2,52,79.23596134696072,FQ (MAP)
10,2,53,70.7550748418555,FQ (MAP)
10,2,54,115.61569941484947,FQ (MAP)
10,2,57,108.95734928291817,FQ (MAP)
10,2,58,141.4602965375143,FQ (MAP)
10,2,59,132.64363879720992,FQ (MAP)
10,2,63,122.11193179373174,FQ (MAP)
10,2,71,92.61111551881554,FQ (MAP)
10,2,72,135.96282376082925,FQ (MAP)
10,2,74,122.65683002637114,FQ (MAP)
10,2,80,62.516239340583475,FQ (MAP)
10,2,83,105.23796963476423,FQ (MAP)
