dataset_id,fold,session,nll_summed,model
15,1,0,86.19982475850543,Q (common fit)
15,1,2,98.17136806434495,Q (common fit)
15,1,4,135.7384538572532,Q (common fit)
15,1,6,135.2393698529228,Q (common fit)
15,1,10,147.71858541907935,Q (common fit)
15,1,11,110.08778777002004,Q (common fit)
15,1,22,140.39003859872386,Q (common fit)
15,1,23,105.22370239929363,Q (common fit)
15,1,25,138.2088197419614,Q (common fit)
15,1,26,103.57755434628884,Q (common fit)
15,1,27,92.01002349531022,Q (common fit)
15,1,28,89.07506516771373,Q (common fit)
15,1,32,142.94205441902392,Q (common fit)
15,1,33,100.14133200353812,Q (common fit)
15,1,36,143.45570731943934,Q (common fit)
15,1,39,121.9780189245728,Q (common fit)
15,1,40,127.47703409524972,Q (common fit)
15,1,41,113.06793525911009,Q (common fit)
15,1,44,125.90240043184029,Q (common fit)
15,1,46,132.9416279508133,Q (common fit)
15,1,47,132.39546906512564,Q (common fit)
15,1,51,119.46100039125513,Q (common fit)
15,1,61,137.33198812384072,Q (common fit)
15,1,62,127.98993948021676,Q (common fit)
15,1,64,89.7552483126995,Q (common fit)
15,1,70,94.08232898322828,Q (common fit)
15,1,77,142.76418214814802,Q (common fit)
15,1,81,124.550783291292,Q (common fit)
15,1,85,92.79796079518862,Q (common fit)
15,1,90,101.48987052893008,Q (common fit)
15,1,94,123.4595612505182,Q (common fit)
15,1,100,133.83293291094878,Q (common fit)
15,1,101,69.37311385856545,Q (common fit)
15,1,108,126.81907732498728,Q (common fit)
15,1,109,89.33316582187477,Q (common fit)
15,1,111,138.49752591131562,Q (common fit)
15,1,112,101.56242351323924,Q (common fit)
15,1,113,107.49267535471573,Q (common fit)
15,1,118,116.24334011276126,Q (common fit)
15,1,120,75.03181607159767,Q (common fit)
15,1,123,97.59432277961373,Q (common fit)
15,1,127,127.63752414194147,Q (common fit)
15,1,136,109.36791788732316,Q (common fit)
15,1,139,84.29305813267777,Q (common fit)
15,1,141,132.5623618525311,Q (common fit)
15,1,142,99.64950763132394,Q (common fit)
15,1,144,138.2639690961494,Q (common fit)
15,1,145,150.93825078653566,Q (common fit)
15,1,146,127.56558015616207,Q (common fit)
15,1,147,125.34861028302592,Q (common fit)
15,1,153,107.2511034019518,Q (common fit)
15,1,154,99.34156418019533,Q (common fit)
15,1,155,129.0535648268609,Q (common fit)
15,1,156,67.99754481672487,Q (common fit)
15,1,159,118.81775625924038,Q (common fit)
15,1,161,84.49708744397259,Q (common fit)
15,1,162,94.78886284950511,Q (common fit)
15,1,163,104.33296238275484,Q (common fit)
15,1,166,132.0974951271543,Q (common fit)
15,1,168,138.88667764084977,Q (common fit)
15,1,184,120.76070772485382,Q (common fit)
15,1,187,136.43045520254796,Q (common fit)
15,1,189,92.01623208613948,Q (common fit)
15,1,190,92.36504791581237,Q (common fit)
15,1,191,95.6213847383297,Q (common fit)
15,1,194,114.20626473637158,Q (common fit)
15,1,198,90.90922859319718,Q (common fit)
15,1,0,81.89941469092975,Q (MAP)
15,1,2,91.22808522243365,Q (MAP)
15,1,4,135.95823945657853,Q (MAP)
15,1,6,134.81687101690423,Q (MAP)
15,1,10,143.10679050619936,Q (MAP)
15,1,11,104.07053017928187,Q (MAP)
15,1,22,139.49785431392266,Q (MAP)
15,1,23,98.59985863933191,Q (MAP)
15,1,25,138.40597739195564,Q (MAP)
15,1,26,99.4373180741682,Q (MAP)
15,1,27,87.51881873511189,Q (MAP)
15,1,28,87.31201118797055,Q (MAP)
15,1,32,141.98297851964415,Q (MAP)
15,1,33,94.45054252430654,Q (MAP)
15,1,36,137.81327036956125,Q (MAP)
15,1,39,120.02358999664304,Q (MAP)
15,1,40,124.24885032642835,Q (MAP)
15,1,41,109.97227399537647,Q (MAP)
15,1,44,125.10766647184427,Q (MAP)
15,1,46,131.43274370663818,Q (MAP)
15,1,47,129.78657345989654,Q (MAP)
15,1,51,118.15946733150787,Q (MAP)
15,1,61,137.15945313339367,Q (MAP)
15,1,62,126.46949579339149,Q (MAP)
15,1,64,89.36574068624708,Q (MAP)
15,1,70,91.045278604351,Q (MAP)
15,1,77,137.39536703075535,Q (MAP)
15,1,81,124.54672750596676,Q (MAP)
15,1,85,93.4137264919161,Q (MAP)
15,1,90,91.52296301315417,Q (MAP)
15,1,94,116.93861942293903,Q (MAP)
15,1,100,133.37412103362158,Q (MAP)
15,1,101,59.991046809918956,Q (MAP)
15,1,108,118.41538723897276,Q (MAP)
15,1,109,87.1897601206424,Q (MAP)
15,1,111,137.97166024072132,Q (MAP)
15,1,112,98.69836811744436,Q (MAP)
15,1,113,106.19980938054674,Q (MAP)
15,1,118,115.55537918534131,Q (MAP)
15,1,120,67.44808489087949,Q (MAP)
15,1,123,89.9135773764384,Q (MAP)
15,1,127,126.70178550065522,Q (MAP)
15,1,136,111.85903382496369,Q (MAP)
15,1,139,70.49713519788573,Q (MAP)
15,1,141,132.51316662314412,Q (MAP)
15,1,142,96.51137330844723,Q (MAP)
15,1,144,138.7700849760323,Q (MAP)
15,1,145,113.47609877010402,Q (MAP)
15,1,146,127.38655523367179,Q (MAP)
15,1,147,124.03602282037238,Q (MAP)
15,1,153,100.69003993772195,Q (MAP)
15,1,154,95.58537466135805,Q (MAP)
15,1,155,128.09156206167,Q (MAP)
15,1,156,61.761126058541485,Q (MAP)
15,1,159,116.87489393117833,Q (MAP)
15,1,161,81.48419328140544,Q (MAP)
15,1,162,93.06845702820779,Q (MAP)
15,1,163,103.81873155977644,Q (MAP)
15,1,166,131.2091174595831,Q (MAP)
15,1,168,136.40555556210288,Q (MAP)
15,1,184,104.08739681633168,Q (MAP)
15,1,187,136.58545850068717,Q (MAP)
15,1,189,85.77351545025839,Q (MAP)
15,1,190,88.39262917489161,Q (MAP)
15,1,191,88.75518305544549,Q (MAP)
15,1,194,111.61096781019987,Q (MAP)
15,1,198,87.34322798757545,Q (MAP)
15,1,0,48.04690178281231,FQ (common fit)
15,1,2,79.15814713033213,FQ (common fit)
15,1,4,133.5992349403285,FQ (common fit)
15,1,6,136.39686821405198,FQ (common fit)
15,1,10,143.45327669192386,FQ (common fit)
15,1,11,86.3138807201747,FQ (common fit)
15,1,22,136.24475656153837,FQ (common fit)
15,1,23,74.20872516356455,FQ (common fit)
15,1,25,138.402048848917,FQ (common fit)
15,1,26,99.59879686513592,FQ (common fit)
15,1,27,62.51711231367268,FQ (common fit)
15,1,28,89.37682190407241,FQ (common fit)
15,1,32,137.87044863699282,FQ (common fit)
15,1,33,90.16940385005601,FQ (common fit)
15,1,36,132.98915731181472,FQ (common fit)
15,1,39,121.306144904759,FQ (common fit)
15,1,40,137.74695182304285,FQ (common fit)
15,1,41,94.61403303625363,FQ (common fit)
15,1,44,129.65338389478137,FQ (common fit)
15,1,46,134.03122033669095,FQ (common fit)
15,1,47,121.63548236888914,FQ (common fit)
15,1,51,116.4881140939536,FQ (common fit)
15,1,61,136.10716872181723,FQ (common fit)
15,1,62,128.34296928940168,FQ (common fit)
15,1,64,83.65751797444906,FQ (common fit)
15,1,70,63.51836579198391,FQ (common fit)
15,1,77,142.048950761291,FQ (common fit)
15,1,81,128.46751681324855,FQ (common fit)
15,1,85,90.09501937559504,FQ (common fit)
15,1,90,92.9742367256039,FQ (common fit)
15,1,94,118.79954783399059,FQ (common fit)
15,1,100,132.54493171728882,FQ (common fit)
15,1,101,61.08261970769497,FQ (common fit)
15,1,108,90.29912850669307,FQ (common fit)
15,1,109,89.93787359176757,FQ (common fit)
15,1,111,138.96326628434312,FQ (common fit)
15,1,112,71.0343994504676,FQ (common fit)
15,1,113,90.79517950185287,FQ (common fit)
15,1,118,98.3435959666342,FQ (common fit)
15,1,120,67.68052482161686,FQ (common fit)
15,1,123,94.78579826790289,FQ (common fit)
15,1,127,128.17606526448017,FQ (common fit)
15,1,136,90.94322581371009,FQ (common fit)
15,1,139,78.65758179720841,FQ (common fit)
15,1,141,132.4523523311197,FQ (common fit)
15,1,142,80.03505048655825,FQ (common fit)
15,1,144,135.36075656506296,FQ (common fit)
15,1,145,127.46308489374316,FQ (common fit)
15,1,146,129.68627056295196,FQ (common fit)
15,1,147,119.72303474084607,FQ (common fit)
15,1,153,66.31797102189374,FQ (common fit)
15,1,154,92.81509762136524,FQ (common fit)
15,1,155,128.6026756463982,FQ (common fit)
15,1,156,56.76466946590684,FQ (common fit)
15,1,159,115.03564848775345,FQ (common fit)
15,1,161,79.60059607145777,FQ (common fit)
15,1,162,85.8435086341636,FQ (common fit)
15,1,163,96.2331134353112,FQ (common fit)
15,1,166,130.63228832884968,FQ (common fit)
15,1,168,141.13319079280268,FQ (common fit)
