dataset_id,fold,session,nll_summed,model
3,1,0,129.40120612802286,Q (common fit)
3,1,2,94.62819132602934,Q (common fit)
3,1,4,112.10826166724026,Q (common fit)
3,1,6,137.72583403144944,Q (common fit)
3,1,10,115.57556731537545,Q (common fit)
3,1,11,97.86084971477918,Q (common fit)
3,1,22,101.82206479500735,Q (common fit)
3,1,23,125.2936160374437,Q (common fit)
3,1,25,129.66869424898883,Q (common fit)
3,1,26,104.70320464547085,Q (common fit)
3,1,27,140.05155142130158,Q (common fit)
3,1,28,101.73982253045774,Q (common fit)
3,1,32,135.8647943189025,Q (common fit)
3,1,33,126.49227099981364,Q (common fit)
3,1,36,126.81712974958444,Q (common fit)
3,1,39,78.60673124259013,Q (common fit)
3,1,40,113.16252581771249,Q (common fit)
3,1,41,122.26316152877178,Q (common fit)
3,1,44,92.20929003612912,Q (common fit)
3,1,46,131.62569750510136,Q (common fit)
3,1,47,95.48147181962479,Q (common fit)
3,1,51,91.56609435217072,Q (common fit)
3,1,61,102.02879983718941,Q (common fit)
3,1,62,137.43834821063666,Q (common fit)
3,1,64,86.94984732371438,Q (common fit)
3,1,70,127.34460457031827,Q (common fit)
3,1,77,104.37312371566739,Q (common fit)
3,1,81,77.78958417436772,Q (common fit)
3,1,85,86.53495618305224,Q (common fit)
3,1,90,129.2749075469043,Q (common fit)
3,1,94,128.84757699157058,Q (common fit)
3,1,100,144.02193671039086,Q (common fit)
3,1,101,111.13157627037137,Q (common fit)
3,1,108,138.10066109898818,Q (common fit)
3,1,109,134.66613197820652,Q (common fit)
3,1,111,130.70009639535573,Q (common fit)
3,1,112,84.46261531067931,Q (common fit)
3,1,113,93.57348098681216,Q (common fit)
3,1,118,127.205793769884,Q (common fit)
3,1,120,81.90960790983908,Q (common fit)
3,1,123,136.30388272508083,Q (common fit)
3,1,127,107.80255098190506,Q (common fit)
3,1,136,135.0167289878201,Q (common fit)
3,1,139,136.58352473984837,Q (common fit)
3,1,141,128.54539233892487,Q (common fit)
3,1,142,85.42112492470446,Q (common fit)
3,1,144,142.09581863575715,Q (common fit)
3,1,145,112.21525362447079,Q (common fit)
3,1,146,78.90721425336021,Q (common fit)
3,1,147,91.21357010849107,Q (common fit)
3,1,153,80.12354070475764,Q (common fit)
