dataset_id,fold,session,nll_summed,model
2,0,5,134.15091132117604,Q (common fit)
2,0,9,106.53111276479733,Q (common fit)
2,0,12,123.91708069961936,Q (common fit)
2,0,15,89.70021980237094,Q (common fit)
2,0,16,110.03188886492964,Q (common fit)
2,0,18,133.9287375285152,Q (common fit)
2,0,19,118.89449152684449,Q (common fit)
2,0,24,96.09015790937873,Q (common fit)
2,0,29,130.18498209239024,Q (common fit)
2,0,30,84.29525917626695,Q (common fit)
2,0,31,117.99097941592093,Q (common fit)
2,0,35,86.54229231322128,Q (common fit)
2,0,38,124.25648026304849,Q (common fit)
2,0,42,112.48355091419626,Q (common fit)
2,0,45,95.4242468594458,Q (common fit)
2,0,55,93.84196416826825,Q (common fit)
2,0,56,129.94743086967625,Q (common fit)
2,0,60,106.07897369364325,Q (common fit)
2,0,65,101.96145218781056,Q (common fit)
2,0,66,131.8961747147855,Q (common fit)
2,0,67,93.08957854952642,Q (common fit)
2,0,68,137.23714462390754,Q (common fit)
2,0,69,103.7409325959442,Q (common fit)
2,0,73,86.06369867913591,Q (common fit)
2,0,75,110.4170301249557,Q (common fit)
2,0,76,115.67355159581278,Q (common fit)
2,0,78,138.19461933650717,Q (common fit)
2,0,79,111.9249809780673,Q (common fit)
2,0,82,135.03600432167363,Q (common fit)
2,0,84,87.98793621830681,Q (common fit)
2,0,86,82.36945211319153,Q (common fit)
2,0,93,106.23186566809528,Q (common fit)
2,0,95,110.78384620188811,Q (common fit)
2,0,96,95.78123506845505,Q (common fit)
2,0,97,64.63746893752584,Q (common fit)
2,0,98,142.70798874049976,Q (common fit)
2,0,104,132.43427375105188,Q (common fit)
2,0,114,69.913660762285,Q (common fit)
2,0,115,107.14347215469118,Q (common fit)
2,0,117,139.38583048181465,Q (common fit)
2,0,119,122.90743431927208,Q (common fit)
2,0,122,71.73364120160582,Q (common fit)
2,0,124,114.24584542302065,Q (common fit)
2,0,125,101.60708710990578,Q (common fit)
2,0,126,83.28055173721768,Q (common fit)
2,0,128,132.3896847155384,Q (common fit)
2,0,132,82.89896526324351,Q (common fit)
2,0,135,108.53176145911118,Q (common fit)
2,0,137,72.98947307302033,Q (common fit)
2,0,140,134.5383348789915,Q (common fit)
2,0,143,132.08325701870197,Q (common fit)
2,0,148,128.04829651949723,Q (common fit)
2,0,150,98.96566802472404,Q (common fit)
2,0,152,136.90876718276343,Q (common fit)
2,0,158,134.57976624937595,Q (common fit)
2,0,164,115.38537544974373,Q (common fit)
2,0,165,130.56536876036597,Q (common fit)
2,0,169,116.89419902972945,Q (common fit)
2,0,170,73.8672332686539,Q (common fit)
2,0,172,101.11985434387088,Q (common fit)
2,0,173,122.80755617508825,Q (common fit)
2,0,174,126.5304085726804,Q (common fit)
