dataset_id,session,nll_summed,n_trials
2,90,106.73448944091797,200
2,91,67.06910705566406,200
2,92,130.3070831298828,200
2,93,70.12142944335938,200
2,94,128.79278564453125,200
2,95,80.63790130615234,200
2,96,63.79252243041992,200
2,97,60.09742736816406,200
2,98,124.3553466796875,200
2,99,82.2448501586914,200
2,100,99.62982940673828,200
2,101,95.8570556640625,200
2,102,132.42098999023438,200
2,103,128.10031127929688,200
2,104,128.88226318359375,200
2,105,137.920654296875,200
2,106,88.81620025634766,200
2,107,79.94786071777344,200
2,108,81.77397155761719,200
2,109,131.78411865234375,200
2,110,137.74212646484375,200
2,111,146.14938354492188,200
2,112,119.19869995117188,200
2,113,125.03934478759766,200
2,114,64.3490982055664,200
2,115,83.31092071533203,200
2,116,86.10829162597656,200
2,117,142.34866333007812,200
2,118,128.62503051757812,200
2,119,97.4361572265625,200
2,120,89.42835998535156,200
2,121,71.44438934326172,200
2,122,70.5538330078125,200
2,123,104.93507385253906,200
2,124,100.80007934570312,200
2,125,85.19416809082031,200
2,126,70.39682006835938,200
2,127,128.16241455078125,200
2,128,134.413818359375,200
2,129,73.60908508300781,200
2,130,85.43330383300781,200
2,131,113.09190368652344,200
2,132,67.24124908447266,200
2,133,79.20451354980469,200
2,134,90.56121826171875,200
2,135,82.08240509033203,200
2,136,60.67515563964844,200
2,137,61.29689025878906,200
2,138,135.02426147460938,200
2,139,86.03382873535156,200
2,140,128.3892822265625,200
2,141,77.3945541381836,200
2,142,67.25442504882812,200
2,143,79.64991760253906,200
2,144,99.24581909179688,200
2,145,91.05711364746094,200
2,146,92.66117858886719,200
2,147,71.22869873046875,200
2,148,105.3387451171875,200
2,149,72.26020050048828,200
2,150,84.14382934570312,200
2,151,106.16332244873047,200
2,152,140.59776306152344,200
2,153,84.36833190917969,200
2,154,71.65400695800781,200
2,155,72.75056457519531,200
2,156,88.51988220214844,200
2,157,137.30587768554688,200
2,158,129.850830078125,200
2,159,83.48401641845703,200
2,160,122.93707275390625,200
2,161,80.89555358886719,200
2,162,78.20182800292969,200
2,163,116.30548095703125,200
2,164,115.21121978759766,200
2,165,130.52178955078125,200
2,166,92.5719223022461,200
2,167,134.75048828125,200
2,168,121.2547378540039,200
2,169,46.069786071777344,200
2,170,73.14624786376953,200
2,171,104.14616394042969,200
2,172,83.98823547363281,200
2,173,117.18502807617188,200
2,174,66.10432434082031,200
2,175,76.38603210449219,200
2,176,69.75826263427734,200
2,177,70.11506652832031,200
2,178,104.60199737548828,200
2,179,79.84576416015625,200
2,180,124.4895248413086,200
2,181,96.94535064697266,200
2,182,123.02913665771484,200
2,183,124.48702239990234,200
2,184,81.45392608642578,200
2,185,57.44295120239258,200
2,186,49.52809143066406,200
2,187,115.7076644897461,200
2,188,82.46037292480469,200
2,189,88.50910949707031,200
2,190,135.2142791748047,200
2,191,78.15718841552734,200
2,192,79.44007873535156,200
2,193,126.16600799560547,200
2,194,83.29269409179688,200
2,195,136.31336975097656,200
2,196,82.60530090332031,200
2,197,76.67558288574219,200
2,198,124.8997802734375,200
2,199,79.52400970458984,200
3,0,124.59983825683594,200
3,1,133.59141540527344,200
3,2,82.61488342285156,200
3,3,81.83839416503906,200
3,4,95.19621276855469,200
3,5,105.00961303710938,200
3,6,136.59912109375,200
3,7,120.27606964111328,200
3,8,78.47160339355469,200
3,9,72.6947021484375,200
3,10,107.56684875488281,200
3,11,90.96887969970703,200
3,12,130.49703979492188,200
3,13,107.7693099975586,200
3,14,96.01275634765625,200
3,15,74.89563751220703,200
3,16,127.09807586669922,200
3,17,120.3167495727539,200
3,18,79.8838882446289,200
3,19,64.2485122680664,200
3,20,123.52680969238281,200
3,21,117.04608154296875,200
3,22,64.03602600097656,200
3,23,81.08030700683594,200
3,24,96.6938705444336,200
3,25,129.35621643066406,200
3,26,90.98907470703125,200
3,27,140.08836364746094,200
3,28,79.28935241699219,200
3,29,117.45682525634766,200
3,30,98.02572631835938,200
3,31,100.7271499633789,200
3,32,120.31246185302734,200
3,33,129.62930297851562,200
3,34,125.96857452392578,200
3,35,125.9133529663086,200
3,36,121.23783874511719,200
3,37,136.58114624023438,200
3,38,91.66622924804688,200
3,39,77.51700592041016,200
3,40,98.45181274414062,200
3,41,124.69900512695312,200
3,42,106.24903106689453,200
3,43,72.26764678955078,200
3,44,89.27053833007812,200
3,45,91.16272735595703,200
3,46,134.6911163330078,200
3,47,94.96992492675781,200
3,48,127.75009155273438,200
3,49,103.66304779052734,200
3,50,88.93730163574219,200
3,51,90.72063446044922,200
3,52,79.85237121582031,200
3,53,136.7360382080078,200
3,54,77.67652130126953,200
3,55,133.10755920410156,200
3,56,116.21869659423828,200
3,57,139.4258575439453,200
3,58,132.27743530273438,200
3,59,96.505126953125,200
3,60,130.65716552734375,200
3,61,95.64810180664062,200
3,62,138.0896759033203,200
3,63,63.506568908691406,200
3,64,83.64463806152344,200
3,65,69.32199096679688,200
3,66,113.24372100830078,200
3,67,124.10406494140625,200
3,68,121.37969970703125,200
3,69,130.60337829589844,200
3,70,127.75413513183594,200
3,71,133.88853454589844,200
3,72,77.34981536865234,200
3,73,132.24716186523438,200
3,74,83.42310333251953,200
3,75,72.19451904296875,200
3,76,93.14348602294922,200
3,77,99.47381591796875,200
3,78,69.300048828125,200
3,79,91.38273620605469,200
3,80,98.21763610839844,200
