group,arch,subset,ntasks,trait,n,canonical_r2,pearson_r,bf10_greater,perm_p,bf10_twosided
wm,idrnn,t01,2,WM_composite,175,0.014026902102597605,0.12037414019712948,0.6215254124524199,0.057694230576942306,0.329654878113517
wm,idrnn,t01,2,WM_WMU,175,0.018545293793942097,0.13662007665528483,0.9133220071492106,0.039996000399960006,0.4739693040433957
wm,idrnn,t01,2,WM_SS,175,0.012577049596716572,0.11402613857685706,0.5403305896362758,0.0678932106789321,0.28974856445033276
wm,idrnn,t02,2,WM_composite,175,0.10322366186238441,0.32132811893915414,2112.3168610903194,9.999000099990002e-05,1056.167002758665
wm,idrnn,t02,2,WM_WMU,175,0.10338653071133319,0.32158558433681544,2145.930775353485,9.999000099990002e-05,1072.9739536526504
wm,idrnn,t02,2,WM_SS,175,0.11028574795090529,0.3321194543632218,4149.365747640309,9.999000099990002e-05,2074.691191871936
wm,idrnn,t12,2,WM_composite,175,0.15680020401488914,0.39598910107373875,409210.03229595546,9.999000099990002e-05,204605.02321702565
wm,idrnn,t12,2,WM_WMU,175,0.13094650413095077,0.3622744215652024,31811.718121547005,9.999000099990002e-05,15905.866740023672
wm,idrnn,t12,2,WM_SS,175,0.1834781088325833,0.42868474396150447,6592382.1753032105,9.999000099990002e-05,3296191.094212927
wm,idrnn,t012,3,WM_composite,175,0.11882194829282167,0.34470648378517904,9448.156553152987,9.999000099990002e-05,4724.086315937498
wm,idrnn,t012,3,WM_WMU,175,0.1174283129657594,0.34271947965383337,8275.944544509919,9.999000099990002e-05,4137.980354406783
wm,idrnn,t012,3,WM_SS,175,0.11650596883321496,0.34137318653779786,7569.683464774491,9.999000099990002e-05,3784.8498437824665
wm,vanilla,t0,1,WM_composite,175,-0.016459775740281124,-0.39880730313407453,0.014044567593373358,1.0,256869.2539220533
wm,vanilla,t0,1,WM_WMU,175,-0.008486345605284384,0.006595063051894006,0.10147663867963193,0.47305269473052697,0.09495898655744603
wm,vanilla,t0,1,WM_SS,175,-0.01354549382815029,-0.40252188294031616,0.013923114049248397,1.0,347864.3235894872
wm,vanilla,t1,1,WM_composite,175,-0.005697558079817533,0.03311367001000883,0.13869005076820226,0.33896610338966104,0.10391325262123968
wm,vanilla,t1,1,WM_WMU,175,-0.04306593407841719,-0.29359192118678384,0.018598604526289364,0.9997000299970003,210.83691493748486
wm,vanilla,t1,1,WM_SS,175,-0.013729827855071708,-0.38668905318668545,0.014455512951826677,1.0,98098.82664736516
wm,vanilla,t2,1,WM_composite,175,0.12220578206383437,0.35028875924868863,13779.61838258366,9.999000099990002e-05,6889.817112743669
wm,vanilla,t2,1,WM_WMU,175,0.13449788807793728,0.36768535721735096,46971.644201963645,9.999000099990002e-05,23485.82967552396
wm,vanilla,t2,1,WM_SS,175,0.12427662936021378,0.3531882038313977,16814.799962717232,9.999000099990002e-05,8407.407842876682
wm,vanilla,t01,2,WM_composite,175,-0.01946398642005165,-0.12208911371767797,0.037425771442335054,0.9457054294570543,0.3417705637178911
wm,vanilla,t01,2,WM_WMU,175,-0.008347698258022174,-0.009916014024811279,0.0855748664409042,0.5636436356364364,0.09540538098114895
wm,vanilla,t01,2,WM_SS,175,-0.017115081773644514,-0.36154443695276833,0.015387181963887997,1.0,15099.918760916553
wm,vanilla,t02,2,WM_composite,175,0.05328847857427921,0.24538639248423208,38.31876740445344,0.0007999200079992001,19.170270636119493
wm,vanilla,t02,2,WM_WMU,175,0.08951006803918826,0.31464637918933425,1409.8328170399711,9.999000099990002e-05,704.9251457189629
wm,vanilla,t02,2,WM_SS,175,0.06658665208411219,0.27524748585390224,159.6559741455156,0.00019998000199980003,79.83783551240036
wm,vanilla,t12,2,WM_composite,175,0.023825822803203223,0.15926726198265395,1.6723252760845497,0.0182981701829817,0.8516278755956198
wm,vanilla,t12,2,WM_WMU,175,0.005649936648287612,0.07980650575688643,0.27834233702003497,0.15278472152784722,0.16339732129659734
wm,vanilla,t12,2,WM_SS,175,0.020779845091265625,0.1577180080209782,1.6002735732180664,0.015898410158984102,0.8157165800572859
wm,vanilla,t012,3,WM_composite,175,0.026158198650400144,0.165706412784548,2.0169624538799664,0.0164983501649835,1.0234864116074167
wm,vanilla,t012,3,WM_WMU,175,0.031085229622149435,0.18315367644281624,3.4741287741781104,0.008099190080991902,1.7509410197023028
wm,vanilla,t012,3,WM_SS,175,0.023806545744756158,0.15675688221236558,1.5574564723283228,0.018698130186981302,0.7943798792595119
