subid,nll_idrnn_task0,nll_idrnn_task1,nll_idrnn_all,nll_cp_rnn_task0,nll_cp_rnn_task1,nll_cp_rnn_all,nll_vanilla_task0,nll_vanilla_task1,nll_vanilla_all,nll_cog_em,nll_cog_cp,nll_ill_em,nll_ill_cp
88,0.36046603322029114,0.4706443250179291,0.40453746914863586,0.3787919878959656,0.4847774803638458,0.4211861789226532,0.37179359793663025,0.4632713198661804,0.40838462114334106,0.5486310836360249,0.5634532009416671,0.5809551568409719,0.611317715491746
89,0.49027252197265625,1.2882492542266846,0.8094629645347595,0.5431879162788391,1.3506433963775635,0.8661699891090393,0.39208731055259705,1.2485778331756592,0.7346833944320679,0.8399011086988646,0.8707004169359801,0.8292343721550087,0.8472360695419222
90,0.6084505915641785,1.0743191242218018,0.7947978377342224,0.6861133575439453,1.126497507095337,0.8622671365737915,0.5819478631019592,1.0091208219528198,0.7528169751167297,0.7562669598298677,0.8745233145686132,0.8164444288655828,0.8283856052812104
92,0.42946740984916687,0.7965477705001831,0.5762995481491089,0.45400866866111755,0.7983505129814148,0.5917453765869141,0.37969428300857544,0.7814314365386963,0.5403890609741211,0.6632378083347018,0.6851648612735255,0.6929629020395305,0.6972301178591959
93,0.40330782532691956,0.845302402973175,0.580105721950531,0.4122166335582733,0.8581227660179138,0.590579092502594,0.3485983908176422,0.7959067225456238,0.5275217890739441,0.6953711833695625,0.7417174526840388,0.7291783853690094,0.7275290218623818
94,0.34020930528640747,0.40726718306541443,0.3670324683189392,0.35000476241111755,0.42393186688423157,0.37957555055618286,0.3333684504032135,0.40588894486427307,0.3623766303062439,0.5492011731875444,0.572139285743444,0.6394143767409278,0.6524027373285259
95,0.42541617155075073,0.6664236187934875,0.5218191146850586,0.42919647693634033,0.6639291048049927,0.5230895280838013,0.34880754351615906,0.6279787421226501,0.4604760408401489,0.6583065092086339,0.6800414686538879,0.7380865960323044,0.7359906017040996
96,0.5998113751411438,0.6905904412269592,0.6361229419708252,0.6236520409584045,0.6856439709663391,0.6484487652778625,0.5391837358474731,0.6417385935783386,0.5802057385444641,0.6733860088441165,0.6592276533621079,0.7472625371484364,0.7450793841723347
97,0.5447148680686951,0.9943333864212036,0.7245622873306274,0.558073878288269,0.9986990094184875,0.734324038028717,0.5240179300308228,0.9746786952018738,0.7042822241783142,0.7318777377299441,0.7869705577255316,0.829943275994507,0.8366672211292258
98,0.4903763234615326,0.5695603489875793,0.5220500230789185,0.481885701417923,0.5747518539428711,0.5190320611000061,0.4539836347103119,0.5568463206291199,0.4951286315917969,0.5964637727210141,0.6243967970849067,0.7716623868610138,0.7709467364261027
99,0.4700769782066345,0.8268677592277527,0.6127932071685791,0.4864112436771393,0.8330783843994141,0.6250781416893005,0.4500834047794342,0.8199024796485901,0.5980110764503479,0.6480837496698558,0.701012673252158,0.7272261373034096,0.7273993696573339
100,0.6050825715065002,0.7907570004463196,0.6793522238731384,0.5939907431602478,0.7857149839401245,0.6706804633140564,0.5368475317955017,0.779020369052887,0.6337167620658875,0.7627883292402818,0.7639238530199655,0.8415534565212117,0.8791078719556746
101,0.6208429336547852,0.6705014705657959,0.6407064199447632,0.6246344447135925,0.6887532472610474,0.6502819061279297,0.5187680721282959,0.6415882110595703,0.5678960084915161,0.6516160062516616,0.6761353467512858,0.8385562940708813,0.8445271665560893
102,0.47206878662109375,0.3755685091018677,0.43346863985061646,0.5212267637252808,0.36684995889663696,0.4594760537147522,0.32882383465766907,0.28007030487060547,0.30932241678237915,0.4649852343085479,0.5079856709966146,0.5412764593111656,0.5946944494692649
103,0.5161726474761963,0.6815268397331238,0.5823141932487488,0.5371071100234985,0.6793148517608643,0.5939903259277344,0.4754912257194519,0.6196441054344177,0.5331524014472961,0.5890490085141519,0.6246621820609689,0.6908286309439704,0.6875954878618418
105,0.6365782618522644,1.378617763519287,0.9333940744400024,0.7054174542427063,1.435341238975525,0.9973869323730469,0.5986166596412659,1.3143104314804077,0.8848941922187805,0.8621406004495272,0.9559820030988424,0.8880954445013206,0.9334490472572256
108,0.6806633472442627,1.0200926065444946,0.8164352178573608,0.695988655090332,1.0379393100738525,0.8327688574790955,0.6250746846199036,1.0023466348648071,0.7759835124015808,0.8372059528806862,0.8558442736927081,0.87537819225091,0.9115943448144006
109,0.8501034379005432,0.6892296671867371,0.7857539057731628,0.829596221446991,0.6854699850082397,0.771945595741272,0.7255154252052307,0.6416950225830078,0.6919872164726257,0.7214632774091754,0.7608812143405925,0.7883076146701422,0.788027455134997
110,0.5443838834762573,0.8043181300163269,0.6483576893806458,0.586430549621582,0.8138818740844727,0.6774111390113831,0.43001827597618103,0.7245895862579346,0.5478468537330627,0.6177212807830585,0.6799221168072176,0.6743669914341384,0.683208935163804
111,0.40941113233566284,0.8709695935249329,0.5940344333648682,0.40681806206703186,0.8795880675315857,0.5959261655807495,0.3809356987476349,0.8627781271934509,0.5736726522445679,0.6576851984850235,0.6778997638675717,0.718143620063694,0.7229438750539166
112,0.5145168304443359,0.7087367177009583,0.5922048091888428,0.5214027762413025,0.7045276165008545,0.5946527123451233,0.4780796766281128,0.6967299580574036,0.5655398964881897,0.6171729463532106,0.6667609237131193,0.6805646905339126,0.6830445631123616
113,0.4581657350063324,0.4348028302192688,0.4488205909729004,0.45335137844085693,0.4454621970653534,0.45019569993019104,0.38809263706207275,0.4197331368923187,0.4007488191127777,0.3857180065501105,0.4638649724048321,0.3894840209536384,0.4864266595370298
114,0.48811107873916626,0.6415470838546753,0.549485445022583,0.5482861399650574,0.6447373032569885,0.586866557598114,0.35248926281929016,0.5860493183135986,0.4459133446216583,0.5689787746438335,0.6067709945901054,0.6972488833028196,0.6965024669182619
115,0.540597677230835,0.7006317973136902,0.604611337184906,0.52500981092453,0.7025051712989807,0.5960079431533813,0.47116753458976746,0.688112199306488,0.5579454302787781,0.645207307004723,0.6493697458889198,0.7140545696072249,0.7108612338648983
117,0.6252750158309937,0.30112266540527344,0.49561405181884766,0.6427523493766785,0.32729372382164,0.5165688395500183,0.5181227326393127,0.2927655875682831,0.42797988653182983,0.5138762999347496,0.6037442563626846,0.6312757342755428,0.6341811801672054
118,0.3779098093509674,0.711630642414093,0.5113981366157532,0.39244696497917175,0.7069607377052307,0.5182525515556335,0.3787457346916199,0.6999902725219727,0.5072435736656189,0.654284858082918,0.6651237157853113,0.6917041676697644,0.6932749892943036
119,0.34097930788993835,0.653166651725769,0.4658541977405548,0.3619832694530487,0.6517350077629089,0.47788408398628235,0.2990216612815857,0.6263359785079956,0.4299473464488983,0.5627904669291867,0.6290107617985471,0.6246724030981605,0.6350847213438596
120,0.46481600403785706,0.5167902112007141,0.48560571670532227,0.48976168036460876,0.5075849294662476,0.49689093232154846,0.3970431983470917,0.43332773447036743,0.41155701875686646,0.5452410040390752,0.5609173943652223,0.6069233752877977,0.622050200842506
122,0.602957010269165,0.6091635823249817,0.6054397225379944,0.588007926940918,0.6054758429527283,0.5949950814247131,0.5221372246742249,0.5878738760948181,0.548431932926178,0.6329823210052836,0.6444687629031659,0.7586637394686766,0.7571992097067626
123,0.4713934361934662,0.8092982172966003,0.6065552830696106,0.4804428815841675,0.8232271671295166,0.617556631565094,0.4700513184070587,0.7879261374473572,0.5972013473510742,0.5554841859504732,0.6792098309910394,0.6642094442763878,0.6654149551658505
124,0.61488938331604,0.7675524950027466,0.6759546995162964,0.6060816645622253,0.7622352838516235,0.6685429215431213,0.5416586399078369,0.7561465501785278,0.6274538636207581,0.6440693670173282,0.6403488838088831,0.7537213606883032,0.7494509389134828
125,0.6489660143852234,0.7987204790115356,0.7088678479194641,0.6892967820167542,0.7963233590126038,0.7321073412895203,0.5484917759895325,0.7780143618583679,0.6403008103370667,0.6722721032867827,0.6720232601513895,0.6993246949631315,0.7002974706216014
128,0.6290826201438904,0.49003446102142334,0.5734634399414062,0.5744330883026123,0.5077590346336365,0.547763466835022,0.5344446897506714,0.4771556258201599,0.5115290880203247,0.5561560430945639,0.5730018731852807,0.6911875370495327,0.6920248210416045
129,0.6277971267700195,0.9099493622779846,0.7406579852104187,0.6693153977394104,0.9270350337028503,0.7724032998085022,0.5955705046653748,0.8731241226196289,0.7065919041633606,0.6953985948660646,0.7251813075626905,0.7218559539145412,0.7202255230638596
131,0.340342253446579,0.44361305236816406,0.38165056705474854,0.3614700138568878,0.45581620931625366,0.3992084860801697,0.32230833172798157,0.42131897807121277,0.3619125783443451,0.5339780360457722,0.5483554640377077,0.5717888632776437,0.6025949675317457
